surface.id,sentiment_overall
700011885885549,pos
700013605520869,neu
700020708683293,neu
700030583017306,neu
700032759734370,neu
700036269714537,neu
700041002282868,neu
700051525659527,pos
700064092995907,pos
700064355829325,pos
7000710523315920,pos
700071396361190,pos
700084762542753,pos
700104982256944,pos
700135509747385,pos
700161736398599,pos
700192028898069,neu
700210228705656,pos
700218888821050,pos
700222502265335,pos
700223318295744,neu
700230478726456,neu
700233479533579,pos
700242078951761,neu
700243782508984,pos
7002437919791883,neu
700246104897059,pos
700267619557634,pos
700275913045319,pos
700299242454519,pos
700299608894768,pos
700306719167049,neu
700310839588389,pos
7003927466312066,pos
700406362721946,pos
700413695520633,neu
700435732441440,pos
700438996140369,pos
7004415846292254,neu
700442482645518,neu
700501912351348,pos
700504572036346,pos
700526826338105,pos
700539195494755,neu
7005437442895590,pos
700549885329767,pos
700571515360310,neu
700571982794971,neu
700573046278304,pos
700576249635372,pos
700579769813807,neu
700582116314393,pos
700614268955071,pos
700621616273499,neu
700637675718598,pos
7006422732819588,pos
700653505388966,neu
700656573018503,pos
700658625630573,pos
700673342960753,pos
700680376357625,neu
700680578746837,pos
700681288761113,pos
700704708700731,neg
700763799620224,pos
700768546332433,pos
700776722001601,pos
700780025333992,pos
700785406350937,neu
700786268817733,neu
7007871712597894,pos
700807832082066,pos
700808076271774,pos
700810809003112,pos
700820628789653,pos
700824688783865,neu
700843882773769,neu
700849264802316,neu
7008830462536672,neu
700888018788544,pos
700890278818914,pos
700890972251252,pos
700899385877826,pos
700910809593676,pos
700914658318663,pos
700927022082740,pos
700928379611281,pos
700951992356268,pos
700954292112693,pos
700954444878355,pos
700968118913422,pos
700975538793240,neg
700980465436974,pos
701004612642853,neu
701017832245093,pos
701040338134078,pos
701050045537894,pos
701059292627673,pos
701070135568314,neu
7010701395712119,neu
7010842375635068,neu
701085412009119,neg
701116409450644,pos
701126288128728,pos
701160739552069,pos
701202396255006,neu
701216892708400,pos
701234351944196,pos
701255181974544,pos
701257756242132,pos
701258505706294,pos
701260509069388,pos
701262022933817,pos
701262946202424,pos
701267042957547,pos
701282675954386,neu
701283478744133,pos
7013032235481581,pos
701309338754035,neu
7013150035474062,pos
701332311960666,neu
701332315652052,neu
701361408530542,neu
701362238996290,pos
701390335186086,pos
701395365699724,pos
701403416055342,pos
701407276057222,neu
701410595401887,pos
701418718872734,neu
7014221955344522,neu
701424118894138,neu
701432699593508,neu
701475589362675,pos
701481864832920,neu
701493559599910,pos
701500722352156,neu
701508321878090,neu
701523326256177,neu
7015310971925432,neu
701532548192894,neu
701536862867270,pos
701559351921943,neu
701560978726465,neu
701564169097645,neu
701569882106286,neu
701580335695339,neu
701593975379875,neu
701601441957871,neu
701607865252691,pos
701612038714480,neu
701617931958420,pos
701645999299229,pos
701664248609044,neu
701667012630109,pos
701681256201923,pos
701696885365207,neu
701699046253615,pos
701710235426257,pos
701715709042700,neg
701722562572504,pos
701728622037020,neu
701737061946667,pos
7017523338267993,neu
701755784707870,pos
701756365406244,neu
701756576241756,pos
701759011898381,pos
701789639572278,pos
701794562125290,pos
701803402308388,neu
701807035082660,neg
7018096678226760,neg
701810945316364,neg
701828929497778,pos
701831669560046,pos
701835038663910,pos
701848169524079,pos
701870995385150,pos
701875876159993,pos
701880851933571,pos
701881176125892,pos
701881425419746,neu
701884008924717,pos
701884335639772,pos
7018908008162960,pos
7019050728173203,pos
701908375614464,pos
701916268819686,neu
701916658979104,pos
701922512483056,pos
701925372529323,pos
701929322067940,pos
701959672834520,neu
701978296192119,pos
7019842634798634,neg
702000412303373,neu
702008522097963,pos
702016656205882,pos
702022085235040,neu
702022668805144,pos
702031114880685,pos
702040082869580,pos
702062368532002,pos
702068555364369,pos
702101628502200,pos
702119098646778,neu
702127708371978,pos
702128362380931,neu
702130432477682,pos
702152601858658,pos
702158435300756,neu
702166551987626,neg
702168731972478,pos
7021781981242611,pos
702182726135657,pos
702215266176705,pos
7022165234565734,pos
702243686192282,neu
702248812285277,pos
702249545319431,neu
702263038014413,neu
702265666136142,pos
7022743071186343,pos
702282905343918,pos
7022838771126156,neu
702285351893912,pos
702295708009353,pos
702307578696327,neu
702315011810920,neu
7023470011077606,neu
702356556133683,neu
7023571634395009,pos
702363415947861,pos
7023641371064492,neg
702365708981891,pos
702371442103328,pos
7023796637717344,pos
702393755782367,neu
702412476133821,pos
702417475335019,pos
702428039511811,pos
702431438951504,pos
702441459462491,pos
702443338709792,pos
702446695153168,neu
7024477807651942,pos
702453165356322,pos
702456945402047,pos
702473022803455,pos
702486155204639,neg
702496591971345,pos
702509741805712,pos
7025120190943780,pos
702512501986600,pos
702522758367383,neu
702525922204459,pos
702547952407677,neu
7025622494202424,neu
702566912004964,pos
7025680754217661,neu
702573509202033,pos
702603545531473,neu
702603801951006,neu
702605756105836,neu
702617319319007,pos
7026262907427508,pos
702642375331102,pos
702662686088379,pos
7026858224092891,pos
702691379428793,pos
702702521999680,neu
702705521277203,neu
702715831840401,neu
702723272769259,pos
702730585126397,pos
7027369210703544,pos
7027373960656386,neg
702740851936196,pos
702749175426070,pos
702754258937363,pos
702761418610135,pos
702765606006192,neu
702768519465479,pos
702783706094985,neu
7027923687301878,pos
702799332758752,neu
702815401971143,neu
702816654624743,pos
702821468648662,pos
702844422262552,neu
7028457960532923,neg
7028568550598069,pos
702857632789194,neg
702876431913548,pos
7028908607162816,pos
702894848442500,neu
702895059298361,pos
702905842673906,pos
7029085633849318,neu
702908716112892,pos
702923275975956,neg
702930945900137,neu
702935788342967,pos
7029361860445571,neg
702946396115140,neu
7029574957147997,neg
702958374987314,neu
702964535282039,neu
702964681775678,pos
702968195256866,pos
702978678696764,pos
703000216097008,neu
703015832711341,pos
703029292681036,neg
703034782192549,neu
703060898729448,neu
703071235823969,pos
7031376543631587,pos
703162835124812,neu
703167125163171,pos
703184168684400,pos
703190129120163,pos
7031921973601699,pos
703196051880838,pos
703213841938406,pos
703217965195654,neu
703224239545350,neu
703236015625215,pos
7032362240133413,pos
703239296068464,neu
703244305252344,pos
7032856210145055,pos
703291559074186,neu
7033147926793558,pos
7033241813419853,pos
703330475983350,pos
703342661974573,neu
703348102870568,pos
7033676303322849,pos
7033753113379218,pos
7033806940080892,neu
7034006103391556,neu
703412418541458,pos
703463479522204,pos
703506281175461,neu
703545478462642,pos
703557152496523,neu
703563791872943,neu
7035663003219176,neu
703571855057646,pos
703579115229190,pos
703582632194885,pos
703601751910613,pos
703609321845369,pos
703611121916230,pos
703615738240794,pos
703626539330351,pos
703635158379060,pos
703635481898264,pos
703637579499511,neu
703642218301113,neu
703646641891809,pos
703685088493916,pos
703690718466496,neu
7037032039732853,neu
703704925227645,pos
7037083139673280,neu
703728951905331,pos
703741611932927,neu
703742989323383,neu
7037572983036050,pos
703773018253135,pos
703786408727106,pos
703788495274360,neu
703790408208575,pos
703790964527239,neu
703791465990859,pos
703837511161576,pos
703865958338195,neu
703887659278693,neu
7038904042887928,neu
703929425458331,pos
703933502482043,pos
703936669293797,neu
703939075432716,neg
703941735133660,pos
7039562159478746,neu
703985625110267,pos
7040039822698013,neu
704012611307392,neu
704013451510173,neu
704023511702017,pos
704025605895393,pos
704031668332921,pos
704063766013789,neg
704067859453168,pos
704083521519911,pos
704084678557473,neu
704085669284078,pos
704103308528495,pos
704106002355497,neu
704106675022390,neu
704112248179802,pos
704115215510181,pos
7041298559290974,neu
704132241896969,neu
704137101858114,pos
7041416915980253,pos
704157235137408,pos
704157399455922,neu
704158808523649,neg
704159122584109,neu
7041702115949476,pos
704172611157478,pos
704172742369193,pos
704173441643664,pos
704195181781675,neu
704199878371122,pos
704206031928671,pos
704219392664693,neu
704226817727139,neg
704228378559880,pos
704242969323792,pos
704251265371706,pos
704260391647823,pos
7042612702526669,pos
7042673119144267,pos
704270475090538,pos
7042764685785116,neu
704279095305099,pos
704289422644138,neu
704294131985765,neu
7043059295742343,pos
7043153659138368,neu
704325239265025,pos
704339495271668,pos
7043399155783013,neu
704350101743411,pos
704361452650424,pos
7043983245655828,pos
704425371898958,pos
704427861865110,neu
704429445047399,neu
704473424798790,pos
704475022496563,neu
7044874375593291,neu
704491922226884,pos
704498655757156,pos
704499265221467,pos
704501779075585,neu
704506488474526,pos
704510191833739,pos
704510994888113,neu
704529398805827,pos
7045343715576237,pos
704537645918963,neu
7045441035521413,pos
704563569245379,pos
704578509410540,neu
704593558951865,pos
704598781585176,pos
7046078195457511,pos
704615995088958,neu
704619319245005,pos
704621531775543,pos
704622649247056,pos
704631421661019,neu
704637028646298,neu
7046420082046179,neu
704651679018307,pos
704666601606036,neu
7046786822110637,neu
704679945105311,neu
704686001518065,pos
704714828520315,neu
704717602081286,pos
704719471821056,neu
704724758906985,pos
704728085363970,pos
7047607045314916,pos
704783454887838,pos
7048040198630079,pos
704805822216549,neu
704823385400217,pos
704825455131240,pos
704834611880900,neu
7048380401880493,neu
704846549171772,pos
704849028263084,neu
704866309213524,pos
704872415918106,pos
704873991996013,neu
704874281689475,pos
704899201703992,neu
704900098720194,pos
704900961587803,neu
704924148355262,pos
704934559213367,pos
704944595465990,neu
704950938380487,neu
704957002706939,neu
704970445155105,neu
705021118243549,pos
705021415640646,pos
705032005296026,neu
705042571755286,neu
705052292698231,neu
705059301710309,pos
705069169195788,neu
705086656027591,pos
705087182581426,pos
705099522530727,pos
705102701741706,pos
7051148618344055,neu
705114918470916,pos
705115554881681,pos
705116538922612,neu
705116741687339,pos
705131028461699,neu
705138462012358,pos
7051492311638531,pos
705158208076216,pos
705158465850625,neu
705158598159324,pos
705160421903401,neu
705171218200051,neu
7051769724904968,pos
705192484919511,pos
705193691825982,neu
705195455709873,pos
705201738206591,pos
705204624886373,neu
705223689181614,pos
7052365498134386,pos
705237628869983,pos
705237995045271,pos
7052403938215772,neu
705242565841612,pos
705251205850475,pos
705254011419278,pos
705254755466960,pos
705255539218415,pos
7052622821474023,pos
705268881787945,pos
705285492481298,pos
705286885764235,neu
705290545846476,pos
705308034893171,pos
7053090641477572,neu
705311591564162,pos
7053154901473106,pos
705318985181579,neg
7053334608092398,neu
705358301856267,pos
705360981524482,pos
705378288360185,neu
705384775282394,neu
705385055765945,neu
705388981510533,pos
705407648298542,neu
705425925489251,pos
705445365814982,neu
705460294901786,pos
705488724975643,neu
705497648610650,pos
705501347578575,pos
705518935396029,pos
7055345331210315,pos
7055362611221372,neu
705538505735455,pos
705546411666486,pos
705550368353470,neu
7055547511234929,pos
705563194990052,pos
705563788663831,neu
705572401712648,pos
705595948426614,pos
705643379145169,pos
7056473634470864,pos
705653522464985,neu
705657185457074,neu
7056642327775505,pos
705684118303913,pos
705686745492447,neu
705709708737931,neu
705724678500853,pos
705744601739961,pos
705744835396249,pos
705753728641750,pos
705754528399699,pos
705762172440182,neu
705766151752086,neu
705767867678296,pos
7057742274279701,neg
705780151693702,pos
7057991564288344,neu
7058004924312433,pos
7058032884291616,neg
705838118168292,neu
705840795029908,neu
705846418290752,neu
705865792412395,neu
7058669877581325,pos
7058711500904789,neu
705882325289716,neu
705885304976728,neu
705888649151714,pos
705889441404675,neu
7059223397540588,neu
705924467712956,neu
705935171487451,neg
705974318131414,pos
7059762507484556,pos
705983065079852,pos
705991534803837,neu
706021175144626,neu
706031591094001,pos
706032312432679,pos
7060325604062126,pos
706040262214583,pos
706048575768486,neu
706064732079923,pos
706101968270590,neu
706106408264236,neu
706133855216418,neu
706139481624470,pos
706143974663138,neu
706158378110701,pos
706166775227474,neu
706170435807973,neu
7061712537238717,pos
706184075752647,pos
706185470910622,neu
706189915739291,pos
706201311727896,pos
706208841930163,neu
7062108990585223,pos
7062209620568786,pos
706224702084652,pos
7062304853822663,pos
706243424950718,pos
706274618635031,neu
706278155281280,neg
706279398185157,pos
706280195690710,pos
706287669049633,neu
706293752567156,pos
706297792225039,pos
706300075738890,neu
706323770972778,neu
7063335013788919,pos
706353785195690,neu
706362134748233,neu
706363045142296,pos
706370071310661,neu
706375961446099,pos
706377228250264,pos
706380861569788,pos
706383552565674,pos
706388635616886,neu
706394139059910,pos
706399812399854,pos
706402811409430,neu
706403007963863,pos
706404648202678,neu
706405242401112,pos
7064069580320948,pos
706419669052816,pos
706436904911880,pos
706437752227828,pos
7064903836968728,neu
7065070286911760,neu
706538429050635,neu
706539671887108,pos
706547072370701,pos
706550700808514,pos
706562281953254,pos
706571302207597,neu
7065845366871545,pos
706585421372235,neu
706587825581703,pos
7065982673527919,pos
706601438115367,neu
7066116833494609,pos
706612512021116,pos
706615684943552,pos
7066300916826518,pos
706635034981797,neu
706635324944780,pos
706643688331959,neu
706644458050059,pos
7066447703484049,pos
706645901973954,pos
706651749014830,pos
706654212405362,pos
706665261816636,pos
706677754881478,pos
7067032390073964,pos
706703808362218,neu
7067108016685424,pos
706711601395217,pos
706734668602746,neu
7067399679991976,pos
706757431229021,neu
7067627570004310,pos
706764558356942,pos
7067679560000811,neu
706772961074836,pos
706794028073043,pos
706809432359310,pos
7068095766630645,neu
706812629189013,pos
706820561518228,pos
706821281683914,pos
706827238037670,neu
706834158290533,pos
706837751909074,neu
706842094767994,pos
706849612519876,neu
706870331696229,pos
706879632368933,neu
706892628199526,pos
7069046823194661,neu
706914902214730,neu
706916021905492,neu
706926029066040,neu
706933295047908,pos
7069504729839138,pos
706951788244104,neu
706995881553538,pos
707023791226061,pos
707064022266144,pos
707105338313393,neu
707112764856723,pos
707124098981431,pos
707166411488539,pos
707169018019656,pos
707172758997494,pos
707177435600356,pos
7071779672939117,pos
7071849519551153,pos
707206107749843,pos
707210294824133,neu
707222525318662,pos
707231705163963,neu
707246241570989,pos
707248964533985,pos
707270654967007,pos
707277831271959,neu
707286761474255,pos
707292934907213,pos
707305792287165,neu
707321568206793,pos
707333988966253,pos
707353284136982,pos
707362514156392,pos
707363155063027,pos
707365295613258,pos
707381505689766,neu
7073868989333943,pos
707392268148376,pos
707396978503516,neu
707416898965764,pos
707427510892015,neu
707427741958635,pos
707432511716428,pos
707451038474010,neu
7074620685987311,pos
707466774736494,neu
707477728463339,pos
7074899722616129,pos
707500771571440,neu
707508058125793,neu
707517628029850,pos
707520004639602,neu
707525725634926,neu
707532688028962,neu
707549965320839,neu
7075688582479447,pos
7075776789180440,pos
7075796109151733,neu
707591164607987,neu
7075932642443303,neu
707598472282296,pos
707613774688623,pos
707613774843639,pos
707628945606169,pos
707630924874025,pos
707631048741971,pos
7076370972454160,pos
707637421695879,pos
707638045185972,pos
707644398825570,neu
7076454462470933,neu
7076563305698403,pos
707661965604835,neu
707681608658388,pos
707685317820956,pos
707693904658675,neu
707694208911415,pos
707694738056887,neu
707733864790824,pos
707738008343386,pos
707738848016745,neu
7077465889039059,pos
707748497598523,pos
707752205410445,neu
7077563872342548,pos
707757028004811,neu
707759851941390,neu
707765198763973,neu
7077658705677583,pos
707767198096585,pos
707769375535792,pos
707771044692316,pos
7077799495596253,neu
707785232204580,pos
707791631267451,pos
707796968102449,neu
707810938209531,pos
707820301930432,pos
707823971466924,pos
7078655198914711,neu
707872294559284,neu
707884794857251,pos
707884872084441,pos
707893757392483,neu
707905511546881,neu
707907814999332,pos
7079181052208031,pos
707930928638179,neu
707938938764542,pos
707946201414275,neu
7079486562134287,neu
707965672068787,pos
707975424628509,pos
707997988133273,neu
707999221461584,pos
708005040879454,pos
7080081485427519,neu
708011238429220,neu
7080196225396908,pos
708031962227554,pos
708096851274263,pos
708121204603025,neu
708164371910046,pos
708168725204997,pos
708174904709386,neu
7081766668592534,neu
708179224839240,neu
708189898695392,pos
708191388188306,neu
708199175057119,neu
708213482259127,pos
708214408877212,pos
708215601648000,pos
708221871452381,neu
708230621559237,neu
708245908519708,pos
708248998868467,pos
708282567849294,pos
708283002208610,pos
708285441363767,pos
708294641382942,pos
708317957954214,pos
708321728177778,neu
708324678710839,pos
708346238040362,neg
708350594751131,pos
7083572951764537,pos
708371815533455,pos
7083795761657818,pos
708385035182725,neu
708391312182001,pos
708395341374627,neu
708402392235580,pos
7084068891684073,neu
708407174765188,neu
708413944697651,pos
708425114678713,pos
708454302019395,pos
708465071272721,pos
708472627903443,pos
708478951500436,neu
708483008843701,neu
708484231265605,neu
708492208158203,pos
708497364534734,neu
708536687869026,neu
708554588323682,pos
708559048796687,pos
708562101287693,neu
708615104509175,neu
708623301844479,pos
708624912163890,pos
708627008798983,pos
7086310181460969,pos
708637374539001,pos
7086478881474159,pos
708661444814403,neu
708663901355227,neu
708665648153960,pos
708677294457553,pos
708678955508401,neu
708679451107580,neu
708693312146969,neu
708695908749500,pos
708699864536985,neu
708700884548037,neu
708738898156600,pos
708741147852461,pos
708741952167113,pos
708749841197804,pos
708751251525838,pos
708783224103279,neu
708784381152169,neu
708786428378474,pos
708802755039245,pos
708813861402369,pos
708814991981632,pos
708834491893126,pos
708838141411637,neu
708854518854898,neu
708856841571904,neu
7088629611242718,neu
708870744707472,neu
708874198813468,pos
708884188466945,pos
708896412149652,pos
7089062844530843,pos
7089229117824761,pos
708957921393999,neu
708958974650035,pos
7089645147733290,neu
708988631647015,pos
708999401460656,pos
709005641748188,pos
7090056457714999,neu
709009591114705,pos
709034334707487,pos
7090351964406027,pos
709038987974197,neu
709055718620669,pos
709066232125162,pos
709071754841150,neu
709089192122968,pos
709091697932557,neu
709124922124313,pos
709127662162101,pos
709127748263162,neu
709138791412338,neu
709139025620048,pos
709142668613113,pos
709148468956539,neu
709149031434196,pos
7091493587555093,pos
709149671403772,pos
709157582126517,pos
709158704775201,pos
709160961674440,pos
7091642080946806,pos
709171221274078,pos
7091758144260196,pos
709181501638744,pos
709186628095731,neu
709190688222655,pos
709197911131786,neu
709208038348001,neu
7092126207475762,pos
709226911741228,pos
709240348057678,neu
709242905262766,pos
7092439584185011,pos
709250474480309,pos
709270885262009,pos
709276278614187,pos
7092936687405945,neu
709297372094146,pos
709297462113565,pos
709308867839439,pos
7093268460791662,neu
7093417584076415,neu
709342718416307,neu
709342931140602,pos
7093521747443948,neu
7093577040740129,pos
709402128752554,pos
709402755428116,pos
709403211297261,pos
7094189224022924,neu
709426394578246,pos
709427875265069,pos
709435311135891,neu
709441441130538,pos
7094426117351173,neu
709452305456051,pos
709452695404260,neu
7094767623966085,neu
7094771633902746,pos
7094791507298942,neu
709484801319812,neu
709486881414067,neu
709527234620912,pos
709535547996004,neu
709550128072230,neu
709554887859256,neu
709574284636405,neu
7095827910493681,neu
709587047689451,neu
709595167913406,neu
709603115287300,pos
709631850584563,pos
709632754579749,pos
709686204065012,pos
709694258141949,pos
709695707970158,neu
709697297999321,neu
709700998245218,pos
709702058734270,pos
709708597708152,pos
709713761234995,neu
709723615225181,neu
709726458058640,neu
709737214697651,pos
709744014413871,neg
709749548543485,pos
709758195191663,pos
709799871990280,pos
709830041239917,neg
709842467994289,neu
709854090640351,pos
709867185203354,pos
709868484667942,pos
709876055384473,pos
709879154107267,pos
709883361306295,pos
709883578699713,pos
709902475381545,pos
709906834636815,neu
7099216856871511,neu
709929854953663,pos
709949878688107,pos
709956874701113,pos
709958415405288,pos
709960801328651,neu
7099611596791605,neu
709970408422913,neu
709996954595089,neu
710002374506373,neu
7100113980068757,neu
710028864700090,neu
710038988528659,pos
710048501623247,pos
710062854534250,pos
710072040921636,pos
710072145343805,pos
710072717926758,neu
710074993861758,neu
710080114611818,neu
7100918733330969,neu
710095480972142,pos
7101061356661393,pos
710119624799049,pos
710125927996495,neu
710127028607920,neu
710134058704079,neu
710145151017241,neu
710166421855388,pos
710167391434943,pos
7101772996617211,neu
710181571228907,neu
710182681181256,pos
710192574543219,pos
710197037595929,pos
710201464577604,pos
710208238055860,pos
710209691059478,pos
710215824539544,neu
710227727939336,neu
710233231538580,pos
710240944681437,neg
710275905169354,pos
710286917820934,neu
710318524303068,pos
7103285589789845,pos
710340094416128,neu
710369315329929,pos
7103705473061335,pos
710375011315526,pos
7103863079699934,pos
7104007509702798,neu
7104118586340298,pos
710412551907733,neu
710420378191784,neu
710424251552581,pos
710443204604088,pos
710444361977871,neu
710461827927528,neu
710462355019100,pos
710462715266097,neu
710473920991935,pos
710483974768776,pos
710485757395129,neu
7105011326287806,pos
710501301179580,pos
710503754518767,neu
710519075281597,pos
710533730577818,neu
710535121478739,pos
710537185312310,pos
710537311799402,pos
710541661070664,pos
710546781209720,pos
710583357944126,pos
710590765309721,pos
710591175292412,pos
710604784479798,neu
710664167901842,pos
710678924309505,pos
7106815719401818,neu
710693474238098,neu
710704628453199,pos
710708741182103,neg
710711074607831,neu
710713568401012,pos
710716301962141,pos
710727314938832,neu
7107486206021657,pos
710750541943986,pos
710750761773939,pos
710760041949545,pos
710794194297710,neu
710810834449501,neu
710816197835632,pos
710825745291150,pos
710837008612311,pos
710846391188391,pos
7108478235866534,pos
710847985155861,pos
710852471696087,pos
710857798079260,pos
710863841949282,pos
710873860495551,neu
710904481255572,pos
710905288449070,pos
7109071462495057,neu
710908245107857,pos
710919955275206,pos
710941335267007,pos
710942175328957,pos
710943347826943,pos
710949167932886,pos
710949988061565,pos
710950431463024,pos
7109587099145166,neu
710964884288752,pos
710967708433998,neu
7110008139111398,neu
711003771849951,neu
7110120862427661,pos
7110199499078405,neu
711024508536890,pos
711043144589520,neu
711059784478992,neu
7110691428994921,neu
7110708172384318,neu
711088735079031,neu
7110971125671264,neu
711102951095862,neu
711105054475261,neu
711105654302945,pos
711111557797741,pos
711114681122043,neu
711149915254317,pos
711154191233454,pos
711172085407665,pos
711192401035964,pos
711214398564630,pos
711215721178482,neu
711220175121122,pos
7112256175538936,pos
711241313913301,neu
711244917800998,pos
7112476358878883,neu
711247638512264,neu
711254861048764,neg
711260528400061,pos
7112677395480051,pos
7112857735457596,pos
711293748394692,pos
711300024950625,pos
711309358399499,neu
711313788501312,pos
711319615235122,pos
711320337650801,neu
711320694801406,neu
711323221776952,pos
711324107521700,pos
711327778570674,neu
711342767768724,neu
711364157519483,neu
711370924241298,pos
711377904469386,neu
711380168530982,neu
711405024640662,pos
711408131870320,pos
711409401870193,pos
711409617522303,neg
711420087846546,neu
7114535468600068,pos
711471465050534,pos
711475791175433,neg
7114824561970763,neu
711488877858570,pos
711502951188895,pos
711513364451149,pos
711517507724533,pos
711518185210574,neu
711519798402899,pos
7115207225199040,neu
711523575217760,pos
7115260215266107,neu
711529727564182,neu
711563374972779,neu
711565573938695,pos
711573191705869,pos
711587891715879,pos
711595685044233,pos
711601538605184,neu
711603808564837,pos
711617061708903,pos
7116173015157714,neu
711631835165220,pos
7116339768466301,pos
711635861178519,pos
711637531556655,pos
711638967548497,pos
711649644210878,neu
711650027713511,pos
711653948374285,pos
711659794500612,pos
711668887709437,pos
7116745665084075,pos
711679048238955,pos
711692048530223,pos
711695854962027,pos
711701514216635,pos
711703647549541,pos
711717871842050,neu
711737048366002,neu
711743641151842,pos
711759615225928,pos
711765415000108,pos
711767927829915,pos
711769717695133,pos
7117746221658143,neu
711778235236480,pos
7117857634982300,neu
711796068444109,pos
7117985691580364,pos
711809914178622,pos
711810098517209,pos
711824778512870,pos
711828421631823,pos
711834594755491,pos
711863461491545,pos
711868351888990,pos
711870371289743,pos
711873814223010,pos
711894124412058,pos
711900667398789,pos
711909494442812,pos
711921257751595,pos
711928151672377,pos
711932080696748,neu
7119366924767185,pos
711941411494305,pos
711984278493708,pos
711988135175502,pos
711998338325045,pos
7119992721437755,pos
712007958241039,pos
712010128038260,pos
712011191031802,pos
712036780401480,neu
712055944471889,neu
712058178027950,pos
712065874506595,pos
712076251096669,pos
7120881514687173,neu
712102471166033,pos
7121035864665612,neu
712107143738434,neu
7121142011347270,pos
712117547838828,pos
712121700827652,pos
712138627404309,neu
712140068480685,pos
712143988312031,neu
7121507567928873,pos
712153060996706,neu
712158271814007,neu
712164327773591,neu
712174137765080,pos
712174521642337,neu
712175288488355,neu
712178761475641,neg
7121967121247257,neg
712221864131759,neu
712227177921984,pos
712235250771293,neu
7122410851210047,neu
712242555121132,neu
712243041776504,pos
712246864941707,pos
712249610997526,pos
712265241725670,pos
712284114440049,pos
712293091069185,neu
712304227171515,neu
7123072111137004,pos
712315541037596,neu
7123440097746676,pos
712345034946932,pos
712345637947986,pos
7123540917734869,pos
7123544237731321,neu
712360127882209,pos
712365944370612,pos
712368514348728,pos
712377431624360,pos
712379408290829,pos
712420127670636,pos
712434298273796,pos
712457320986571,pos
712469354421617,neu
712470377477918,neu
712480700661710,neu
712489698325863,pos
7125050897624445,pos
712509355124718,neu
712512480662594,pos
712520385109946,neu
712536511807634,neu
712540484315993,neu
712541750981305,pos
712542350797088,pos
712577204102112,pos
712579594549884,pos
712589708610396,neu
712605950759327,pos
712609357841432,pos
712611744748294,pos
712627721480536,pos
712636560846116,neu
712640260687743,neu
712648187714903,neg
712649670616178,pos
712672600727319,pos
712690561314165,pos
7126934367425202,neg
712696370937718,neu
712697801771483,neu
712702224424796,pos
712709224708598,pos
712715791755931,pos
712745498112369,neg
712754294379961,pos
712768270532490,pos
712770885089373,pos
7127817374013965,neu
712782938241336,pos
712799714875667,pos
712815060931184,pos
712821637604633,pos
712842840971462,neu
712846194644513,pos
712854711622326,pos
712888491749114,pos
712889961522730,pos
712900950914988,neu
712906597706334,pos
712909215073157,pos
712939871488035,pos
712940611742721,pos
7129617533754158,neu
712969188382872,pos
712973687574458,neu
712980543553053,pos
712995101234610,pos
713004697345075,neu
713027758293214,neu
7130349227020323,neu
713045874742434,pos
713069391564253,pos
713070834231989,neu
713074471553097,pos
7130796080362750,pos
713091847542099,pos
713095658387750,pos
7131037666985807,pos
713130404330368,pos
713140563922979,pos
7131433570301957,pos
7131519330233761,pos
713153668553437,pos
713160104434249,pos
7131667833628457,neu
713167774747695,pos
713189108389699,pos
713205523586863,neg
713206130954693,neu
713213977559962,pos
713222815040034,pos
713228750891814,pos
713229844464779,neg
713230554875327,pos
713249007326277,neu
7132490253508450,pos
7132584446818933,pos
713261134218357,pos
713274084256804,pos
713277295041106,pos
713285665004667,pos
713291350995170,neu
713309981015896,pos
713311451535568,pos
713313635026522,pos
713322721024982,pos
713324137899646,pos
713334458199007,pos
713340001010218,pos
713352724334897,pos
713353524875693,pos
713367678371203,pos
713373121027611,pos
713375354187795,neu
7133835043338882,pos
713384334351837,pos
7133861616702449,pos
713386447667590,pos
7133960086704176,neu
713397540239223,pos
7133988830032693,pos
713400091503197,pos
7134039586723044,neg
713406500765538,neu
713407308216478,pos
713418351002659,pos
713421660663490,neu
713427211522025,pos
713428107933015,pos
713432551348804,neu
7134329103339296,pos
713433497552251,pos
713435754544697,pos
713450558339414,pos
713458590939180,neu
713461540936753,pos
713462077442440,pos
713472128349607,pos
713476684608650,neu
713478485187899,pos
713492058261286,pos
713496570847724,pos
713506644103145,pos
713510474246482,pos
713513637664635,neu
713515834999334,pos
713519508516671,pos
713532811066844,neu
713533824275055,neu
713535047466444,pos
713536854844599,neu
7135422156535626,pos
713544825002239,pos
713551281847824,pos
713551901665363,pos
713607801844533,pos
713613811192435,neu
713625884090080,pos
713634434179614,neu
7136352389744721,pos
713637991651418,pos
713642790984231,neu
713646201499357,pos
713653290848791,pos
713674367576890,neu
713683107607474,neu
713702590577318,neu
7137138999629892,pos
713716797595060,neg
713725757534266,pos
713727200834310,neu
713727727474244,pos
713734134206110,neu
713747031587914,pos
7137507246344104,pos
713753487490248,neu
713764080686168,pos
7137783089664180,neu
713784044252461,pos
713790488027842,pos
713799868137082,neu
713822190818167,pos
713825544161068,pos
713826801618420,pos
713827458485203,pos
713829888188196,pos
713840881353746,pos
713880027548316,neu
713880828315678,pos
7138809626229640,pos
7138814346175246,pos
713923454719520,pos
713928557588072,pos
713935300648088,pos
713945370876929,pos
713952257297380,neu
713953374149368,neu
713958520817363,pos
713971298103275,neg
713978220546053,neu
713979084204212,neu
713980031627458,pos
